"locale","region","date","description","type","notes"
"de-AT","","2011-01-01","Neujahr","NF",""
"de-AT","","2011-01-06","Heilige drei KÃ¶nige","NRF",""
"de-AT","","2011-03-19","Josef (K, St, T, V)","N",""
"de-AT","","2011-04-22","Karfreitag","NRV",""
"de-AT","","2011-04-24","Ostersonntag","NRV",""
"de-AT","","2011-04-25","Ostermontag","NRV",""
"de-AT","","2011-05-01","Staatsfeiertag","N",""
"de-AT","","2011-05-04","Florian (OÃ)","N",""
"de-AT","","2011-06-02","Christi Himmelfahrt","NRV",""
"de-AT","","2011-06-12","Pfingstsonntag","N",""
"de-AT","","2011-06-13","Pfingstmontag","N",""
"de-AT","","2011-06-23","Fronleichnam","N",""
"de-AT","","2011-08-15","MariÃ€ Himmelfahrt","NR",""
"de-AT","","2011-09-24","Rupert (S)","N",""
"de-AT","","2011-10-10","Tag der Volksabstimmung (K)","N",""
"de-AT","","2011-11-01","Allerheiligen","NRF",""
"de-AT","","2011-11-11","Martin (B)","N",""
"de-AT","","2011-11-15","Leopold (W, NÃ)","N",""
"de-AT","","2011-12-08","MariÃ€ EmpfÃ€ngnis","NRF",""
"de-AT","","2011-12-24","Heiliger Abend","NRF",""
"de-AT","","2011-12-25","Christtag","NRF",""
"de-AT","","2011-12-26","Stefanitag","NF",""
"de-AT","","2011-12-31","Silvester","NF",""
