"locale","region","date","description","type","notes"
"es-ES","","2011-01-01","Año Nuevo","N",""
"es-ES","","2011-01-06","Día de los Reyes","N",""
"es-ES","","2011-04-22","Viernes Santo","N",""
"es-ES","","2011-04-24","Pascua","NR",""
"es-ES","","2011-05-01","Fiesta del Trabajo","N",""
"es-ES","","2011-08-15","Asunción de la Virgen","N",""
"es-ES","","2011-10-12","Fiesta Nacional de España","N",""
"es-ES","","2011-11-01","Dia de todos los Santos","N",""
"es-ES","","2011-12-06","Dia de la Constitución","N",""
"es-ES","","2011-12-08","Inmaculada Concepción","N",""
"es-ES","","2011-12-24","Noche Buena","N",""
"es-ES","","2011-12-25","Navidad","NRF",""
"es-ES","","2011-12-31","Noche Vieja","NF",""
"es-ES","","2011-04-08","Pascua","NR",""
