"locale","region","date","description","type","notes"
"en-CA","","2011-01-01","New Year's Day","NF",""
"en-CA","","2011-02-21","Family Day","V",""
"en-CA","","2011-04-22","Good Friday","NRV",""
"en-CA","","2011-04-25","Easter Monday","RV",""
"en-CA","","2011-05-23","Victoria Day","V",""
"en-CA","","2011-07-01","Canada Day","NF",""
"en-CA","","2011-08-01","First Monday of August","V",""
"en-CA","","2011-09-05","Labour Day","NV",""
"en-CA","","2011-10-10","Thanksgiving Day","V",""
"en-CA","","2011-11-11","Remembrance Day","F",""
"en-CA","","2011-12-25","Christmas Day","NRF",""
"en-CA","","2011-12-26","Boxing Day","NRF",""
