"locale","region","date","description","type","notes"
"de-DE","","2011-01-01","Neujahr","N",""
"de-DE","BW","2011-01-06","Heilige drei Könige","N",""
"de-DE","BY","2011-01-06","Heilige drei Könige","N",""
"de-DE","ST","2011-01-06","Heilige drei Könige","N",""
"de-DE","","2011-04-22","Karfreitag","N",""
"de-DE","","2011-04-24","Ostern","N",""
"de-DE","","2011-04-25","Ostermontag","N",""
"de-DE","","2011-05-01","Erster Maifeiertag","N",""
"de-DE","","2011-06-02","Christi Himmelfahrt","N",""
"de-DE","","2011-06-12","Pfingstsonntag","N",""
"de-DE","","2011-06-13","Pfingstmontag","N",""
"de-DE","BW","2011-06-23","Fronleichnam","N",""
"de-DE","BY","2011-06-23","Fronleichnam","N",""
"de-DE","HE","2011-06-23","Fronleichnam","N",""
"de-DE","NRW","2011-06-23","Fronleichnam","N",""
"de-DE","RP","2011-06-23","Fronleichnam","N",""
"de-DE","SL","2011-06-23","Fronleichnam","N",""
"de-DE","SL","2011-08-15","Mariä Himmelfahrt","N",""
"de-DE","","2011-10-03","Tag der Deutschen Einheit","N",""
"de-DE","BB","2011-10-31","Reformationstag","N",""
"de-DE","MV","2011-10-31","Reformationstag","N",""
"de-DE","SN","2011-10-31","Reformationstag","N",""
"de-DE","ST","2011-10-31","Reformationstag","N",""
"de-DE","TH","2011-10-31","Reformationstag","N",""
"de-DE","BW","2011-11-01","Allerheiligen","N",""
"de-DE","BY","2011-11-01","Allerheiligen","N",""
"de-DE","NRW","2011-11-01","Allerheiligen","N",""
"de-DE","RP","2011-11-01","Allerheiligen","N",""
"de-DE","SL","2011-11-01","Allerheiligen","N",""
"de-DE","SN","2011-11-16","Buß- und Bettag","N",""
"de-DE","","2011-12-24","Heilig Abend","N",""
"de-DE","","2011-12-25","Weihnachtstag","N",""
"de-DE","","2011-12-26","Zweiter Weihnachtstag","N",""
"de-DE","","2011-12-31","Silvester","N",""
