"locale","region","date","description","type","notes"
"lt-LT","","2013-01-01","Naujieji metai","NF",""
"lt-LT","","2013-02-16","Lietuvos valstybės atkūrimo diena","NF",""
"lt-LT","","2013-03-11","Lietuvos nepriklausomybės atkūrimo diena","NF",""
"lt-LT","","2013-03-31","Velykos","NRV",""
"lt-LT","","2013-04-01","Velykos","NRV",""
"lt-LT","","2013-05-01","Tarptautinė darbo diena","NF",""
"lt-LT","","2013-05-05","Motinos diena","NV",""
"lt-LT","","2013-05-12","Tėvo diena","NV",""
"lt-LT","","2013-06-24","Joninės, Rasos","NF",""
"lt-LT","","2013-07-06","Valstybės diena","NF",""
"lt-LT","","2013-08-15","Žolinė","NRF",""
"lt-LT","","2013-21-01","Visų šventųjų diena","NRF",""
"lt-LT","","2013-12-25","Šv. Kalėdos","NRV",""
"lt-LT","","2013-12-26","Šv. Kalėdos","NRV",""
